video_id,title,published_at,views,likes,comments,tags,duration_seconds
Xkb6h3YXl_c,Hard Skills vs Soft Skills in the Data World | Which is More Important?,2023-09-05T12:00:34Z,15596,698,30,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",582
qDprq7Xbrqw,"Entry Level vs Mid Level vs Senior Level Data Analyst | Responsibilities, Salary, Education, Skills",2023-08-29T04:00:33Z,44658,1931,112,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",323
UOHxb9ndpMM,#DataAnalyst #DataAnalysis #Promotion,2023-08-28T11:53:52Z,10764,633,10,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",51
_h_A_n8Z9QQ,#DataAnalyst #DataAnalysis,2023-08-24T11:53:05Z,20599,1391,54,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",60
_oCUSMX4_3k,Regular Expression Use Cases in Python,2023-08-22T12:00:35Z,10858,262,21,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'python', 'python regular expression', 'regular expression', 'regular expression use cases']",767
OnS01G8W6nw,Data Analyst Q/A Livestream | August Livestream | Ask Me Anything!,2023-08-18T14:23:24Z,8501,323,25,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",4365
ugkyfUTc6AU,#DataAnalystSalary #DataAnalysis,2023-08-17T12:35:34Z,45414,3366,49,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",54
eON-PNPae8Y,How to Work with Recruiters on LinkedIn,2023-08-15T12:00:34Z,46750,2264,85,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",467
41nX2ZgGzcE,#dataanalysis #dataportfolio,2023-08-14T12:12:00Z,33341,2886,25,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",60
Le35Qsgs2lM,#wife #careerchange #dataanalysis,2023-08-11T13:13:22Z,20692,1936,51,[],59
nufF-juSZxU,LINK: https://www.youtube.com/playlist?list=PLUaB-1hjhk8FE_XZ87vPPSfHqb6OcM0cF,2023-08-09T13:11:45Z,7921,746,46,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Data Analyst Bootcamp']",37
9NB5u17qiDY,Regular Expression Character Classes in Python,2023-08-08T12:00:05Z,13341,229,13,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'regular expression character classes', 'regular expression', 'python regular expression']",638
YDvJqgBv0Uc,#Recruiters #dataanalysis #data,2023-08-03T11:56:30Z,16710,1147,24,[],58
j6A28L6Tmxw,Regular Expression Metacharacters in Python,2023-08-01T12:00:26Z,11699,286,9,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'regular expression', 'python regular expression', 'regular expression metacharacters']",1203
W_s4c1vLGXM,How much do Data Analysts make? #dataanalyst #dataanalystsalary,2023-07-31T13:07:06Z,21684,837,45,[],46
DWte9zjGl0I,Do you need to learn SQL if you can do everything in Python?  #Python #dataanalysis #SQL,2023-07-28T12:48:19Z,55290,3157,47,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",51
EzeeypMKx7o,Regular Expression Methods in Python,2023-07-25T12:00:19Z,19844,410,14,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Python regular expression', 'regular expression', 'regular expression methods']",517
OISvlkfbntY,What are Hiring Managers Looking For? | Nail the Interview Process!,2023-07-18T12:00:17Z,39919,1470,73,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",822
8dTpNajxaH0,Scraping Data from a Real Website | Web Scraping in Python,2023-07-11T12:00:07Z,622499,11105,431,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'python', 'python web scraping', 'how to web scrape', 'web scraping in python']",1523
oreAsJTNcsA,SQL Beginner to Advanced in One Hour | CareerFoundry Webinar,2023-07-06T17:20:05Z,234282,6595,120,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",4108
xjA1HjvmoMY,Find and Find_All | Web Scraping in Python,2023-07-04T12:00:49Z,83962,2144,38,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'python', 'python web scraping', 'web scraping with python', 'find and find_all']",730
LO7hzmoHEIE,500k Livestream!!,2023-06-28T17:11:25Z,6280,383,24,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",6232
bargNl2WeN4,BeautifulSoup + Requests | Web Scraping in Python,2023-06-27T12:00:28Z,200111,3537,75,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'python', 'python web scraping', 'beautifulsoup', 'requests', 'beautifulsoup and requests']",418
q-kbzWjyPak,Inspecting Web Pages with HTML | Web Scraping in Python,2023-06-20T12:00:43Z,81195,1989,39,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'python', 'python web scraping', 'web scraping in python']",355
PExdWWcxmro,Best Places to Find Datasets for Your Projects,2023-06-13T12:00:16Z,207163,5209,96,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",464
Liv6eeb1VfE,Exploratory Data Analysis in Pandas | Python Pandas Tutorials,2023-06-06T12:00:14Z,179176,4053,233,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'pandas', 'pandas python', 'python pandas', 'pandas tutorial', 'eda in python', 'eda in pandas', 'pandas eda', 'eda pandas', 'exploratory data analysis', 'exploratory data analysis in pandas']",1933
fHK4nHbUtj0,Data Analyst Q/A Livestream | May Livestream | Ask Me Anything!,2023-05-30T16:34:20Z,10263,365,20,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",5548
5l2d_Rv0odE,What is Microsoft Fabric? | New Data Analytics Platform!,2023-05-29T12:00:07Z,298872,5674,156,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",443
bDhvCp3_lYw,Data Cleaning in Pandas | Python Pandas Tutorials,2023-05-23T12:30:17Z,399816,9551,457,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'pandas', 'pandas tutorials', 'python pandas', 'pandas python', 'data cleaning', 'data cleaning in pandas', 'data cleaning in python', 'how to clean data', 'pandas data cleaning']",2317
IMU1V-JugKo,The Ultimate Data Analytics Career Plan for 2023 | CareerFoundry Webinar,2023-05-16T16:18:56Z,58971,1885,52,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",4248
FpgkpjSyBOw,State of AI in Analytics | Will AI be the End of Data Analysts?,2023-05-15T12:30:11Z,46451,1380,377,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'AI Analytics', 'Analytics in AI']",4352
6jtS3Hz19kc,Google Bard Got An Upgrade! + Google's New AI Announcements!,2023-05-12T12:15:00Z,33379,799,80,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Google Bard', 'Bard', 'Bard AI', 'Bard Google', 'Bard Chatbot', 'Google ChatBot', 'Google I/O Conference', 'Google IO', 'Google I/O', 'Google Conference', 'Google Developer Conference', 'ChatGPT vs Bard', 'Bard vs ChatGPT', 'ChatGPT', 'ChatGPT Competitors']",521
JpSMse3eVVg,Creating Visualizations using Pandas Library | Python Pandas Tutorials,2023-05-09T11:30:06Z,88728,1954,45,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'visualizations in pandas', 'pandas', 'pandas tutorials', 'charts in pandas', 'pandas visualization']",1010
TPivN7tpdwc,Merging DataFrames in Pandas | Python Pandas Tutorials,2023-05-02T12:06:33Z,141130,3058,82,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'pandas merge', 'merge pandas', 'pandas', 'pandas tutorial', 'join pandas', 'join in pandas', 'concatenate in pandas', 'concatenate pandas']",1329
kky9MMydnOA,Data Analyst Q/A Livestream | April Livestream | Ask Me Anything!,2023-04-27T16:32:02Z,10320,339,27,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",5944
2izXQUoXyjA,How to Integrate ChatGPT in Jupyter Notebooks for Free!,2023-04-25T11:30:01Z,64312,1240,60,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Chatgpt', 'Jupyter notebooks', 'Add ChatGPT', 'ChatGPT in Jupyter Notebooks']",481
zilfrWwbteQ,7 Ways to Use ChatGPT for Analytics | Webinar,2023-04-18T16:18:50Z,39288,1078,31,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",4135
PJINexERxOs,Google Business Intelligence Professional Certification Review,2023-04-18T11:30:08Z,46058,1254,74,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Google certifications', 'Google Business Certification', 'Google Business Intelligence Certification on Course', 'Coursera Google Certification']",424
gTf2GLEhKgA,Google Advanced Data Analytics Professional Certificate First Look | Is it Worth it?,2023-04-10T11:30:21Z,158290,4498,413,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Google Certification', 'Google Data Analyst', 'Google Data Analyst Certification', 'Google Advanced Data Analyst', 'Google Advanced Data analytics', 'Google Advanced Data Analytics Certification', 'Google Advanced Data Analytics Certification Review']",695
VRmXto2YA2I,Group By and Aggregate Functions in Pandas | Python Pandas Tutorials,2023-04-04T11:30:10Z,112844,2737,130,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'pandas', 'pandas group by', 'group by in pandas', 'aggregating in pandas', 'agg pandas', 'pandas agg', 'pangas group_by', 'groupby pandas', 'pandas groupby', 'pandas tutorial', 'python pandas tutorial']",665
6yNsc7JVPJE,Top 5 Biggest Mistakes Beginner Data Analysts Make,2023-03-28T11:30:04Z,39681,1794,82,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",534
mBCG9J1TVTc,Indexes in Pandas | Python Pandas Tutorials,2023-03-21T11:30:30Z,71932,1625,51,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'pandas', 'pandas tutorial', 'coding', 'python', 'python pandas', 'index in pandas', 'pandas index', 'index pandas', 'how to use indexes in pandas']",682
